Index,TimeEpoch,RUL_Percent,Vce,Ic,PackageTemp,HeatsinkTemp,TempDiff,PowerLoss,ThermalResistance,SupplyVoltage,Transient_Vge_mean,Transient_Vce_mean,Transient_Ic_mean,Transient_Vge_max,Transient_Vce_max,Transient_Ic_max,Transient_Block_ID
14,3291768609.534,99.968863021245,0.63275335672048,3.15259988466415,53.1354561177092,129.336929321289,-76.2014732035799,1.99481815941784,-38.1997090029591,3.94785063996429,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
15,3291768609.731,99.9664678690331,0.629053425057228,3.15433949849469,53.7768020150073,129.322906494141,-75.5461044791333,1.98424806532139,-38.072913260922,3.95018744039455,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
16,3291768609.934,99.9640727168211,0.62859904798866,3.14912065700333,54.5768648295492,129.322906494141,-74.7460416645914,1.97953424699372,-37.7594081931681,3.94791555108677,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
17,3291768610.134,99.9616775646092,0.628404314358182,3.15607911232524,55.3315799574529,129.326416015625,-73.9948360581721,1.98329373064092,-37.3090656794745,3.95122601836604,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
18,3291768610.334,99.9592824123973,0.631455135801762,3.15433949849462,56.0927733301162,129.333419799805,-73.2406464696885,1.99182387638678,-36.7706438997753,3.94882430681043,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
19,3291768610.534,99.9568872601854,0.61477298961627,3.16564698839426,56.7276409967935,129.336929321289,-72.6092883244955,1.94615426312488,-37.3091124893198,3.94921377354736,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
20,3291768610.733,99.9544921079735,0.628209582305425,3.15955833998647,57.5406603082315,129.32991027832,-71.7892499700888,1.98486482503252,-36.1683320016074,3.94973306253233,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
21,3291768611.182,99.9520969557615,0.630935847296064,3.17521486446889,59.4258286080905,129.32991027832,-69.9040816702298,2.00335688086074,-34.8934742172327,3.94901904017836,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
22,3291768611.387,99.9497018035496,0.630806025631574,3.15868853307123,45.6854786974547,129.336929321289,-83.6514506238343,1.99251975975469,-41.9827458243792,3.94927868467041,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
23,3291768611.589,99.9473066513377,0.634116491729668,3.15346969157945,61.0486281421616,129.32991027832,-68.2812821361587,1.9996671376002,-34.1463240817684,3.94940850691666,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
24,3291768611.795,99.9449114991258,0.631260403596934,3.15955833998654,61.9491037395116,129.333419799805,-67.3843160602931,1.99450407288796,-33.7849979733174,3.94934359579352,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
25,3291768612,99.9425163469138,0.630092002491155,3.15520930540986,62.7588839577343,129.319412231445,-66.560528273711,1.98807214952442,-33.4799359719582,3.88436756468903,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
26,3291768612.202,99.9401211947019,0.63320773430776,3.16042814690185,63.6204901151332,129.322906494141,-65.7024163790074,2.00120754634219,-32.8313854797811,3.94979797365544,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
27,3291768612.406,99.93772604249,0.630156913877312,3.15433949849511,64.4529441893019,129.336929321289,-64.8839851319871,1.98772884369299,-32.6422717755806,3.95271897420288,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
28,3291768612.609,99.9353308902781,0.630027091843069,3.16477718147881,65.2983547524108,129.326416015625,-64.0280612632142,1.9938953639784,-32.1120468104503,3.94921377354736,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
29,3291768612.808,99.9329357380661,0.629572713932324,3.16564698839419,66.0012439983615,129.333419799805,-63.3321758014432,1.99300496583502,-31.7772293030432,3.94953832916285,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
30,3291768613.01,99.9305405858542,0.631390224679115,3.1778242852132,66.6523073126754,129.326416015625,-62.6741087029496,2.00644718943151,-31.2363609832697,3.95044708488711,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
31,3291768613.457,99.9281454336423,0.630156914562674,3.15955833998647,68.2362374787679,129.32991027832,-61.0936727995524,1.99101753490664,-30.6846482908636,3.94901904017809,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
32,3291768613.658,99.9257502814304,0.630546380560115,3.1656469883944,68.9553223458764,129.32991027832,-60.3745879324439,1.99608725066312,-30.2464673888313,3.95038217376391,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
33,3291768613.862,99.9233551292185,0.633207735797657,3.17173563681412,69.6970810645693,129.340423583984,-59.643342519415,2.00836754113581,-29.6974240510203,3.95252424083385,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
34,3291768614.065,99.9209599770065,0.631325313450805,3.16303756764799,70.4420789088243,129.326416015625,-58.8843371068007,1.99690568385204,-29.4877908270623,3.94888921796211,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
35,3291768614.345,99.9185648247946,0.626327160459645,3.17869409212746,71.2389026950058,129.336929321289,-58.0980266262832,1.99090244469204,-29.1817546264905,3.95012252927123,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
36,3291768614.559,99.9161696725827,0.630676202119347,3.16999602297157,72.0907915455093,129.322906494141,-57.2321149486313,1.99924105250115,-28.6269206392252,3.95979428695886,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
37,3291768614.778,99.9137745203708,0.627885024066926,3.16999602297164,72.8649414947942,129.336929321289,-56.4719878264949,1.99039302917561,-28.3722797451138,3.94973306253224,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
38,3291768614.996,99.9113793681588,0.63346737965252,3.18478274054998,73.6812000243883,129.32991027832,-55.648710253932,2.01745597741877,-27.5836057276113,3.94992779590258,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
39,3291768615.222,99.9089842159469,0.628339404393024,3.17347525063372,74.568719225946,129.32991027832,-54.7611910523743,1.99401954883919,-27.4627152398045,3.95109619611967,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
40,3291768615.439,99.906589063735,0.633142823403478,3.16912621605633,75.284565010197,129.326416015625,-54.041851005428,2.00650952015589,-26.9332641896608,3.95012252927117,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
41,3291768615.906,99.9041939115231,0.636518201361982,3.17434505754945,77.117907628442,129.336929321289,-52.2190216928471,2.02052840653367,-25.8442403105986,3.95031726264071,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
42,3291768616.126,99.9017987593112,0.634441044951077,3.17347525063379,77.8726228849807,129.343933105469,-51.471310220488,2.01338295413848,-25.5645902408628,3.95025235151751,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
43,3291768616.343,99.8994036070992,0.634181401259886,3.17521486446496,78.6759249664459,129.336929321289,-50.6610043548431,2.01366221204761,-25.1586408344665,3.94973306253224,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
44,3291768616.561,99.8970084548873,0.629637623213357,3.17608467138062,79.4597923259194,129.32991027832,-49.8701179524009,1.99978240361247,-24.937772160768,3.94986288477855,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
45,3291768616.778,99.8946133026754,0.63515506767605,3.17695447829607,80.3084421186631,129.350936889648,-49.0424947709853,2.01785873666587,-24.3042259994963,3.94824010670185,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
46,3291768617.002,99.8922181504635,0.632883179601059,3.17869409212739,81.1732875254022,129.333419799805,-48.1601322744024,2.01174202400469,-23.9395169458817,3.94947341803974,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
47,3291768617.216,99.8898229982515,0.603088974043354,3.1778242852118,81.9441984184523,129.315902709961,-47.3717042915086,1.91651078785844,-24.7176820457364,3.94986288477852,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
48,3291768617.434,99.8874278460396,0.633142823191279,3.17956389904319,82.7377831677053,129.336929321289,-46.5991461535837,2.01311806355728,-23.1477462733809,3.95219968521588,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
49,3291768617.65,99.8850326938277,0.635025245377399,3.44659462353132,83.4698246153802,129.333419799805,-45.8635951844245,2.1886745965244,-20.9549629978141,3.94999270702486,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
50,3291768617.875,99.8826375416158,0.635869089707795,3.17956389904305,84.2731267413541,129.336929321289,-45.063802579935,2.02178640215227,-22.289101624169,3.94960324028602,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
51,3291768618.344,99.8802423894038,0.635414711369579,3.18739216128468,84.532256472989,129.32991027832,-44.7976538053314,2.02531587018436,-22.1188479608632,3.95057690713359,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
52,3291768618.567,99.8778472371919,0.636063822437279,3.18739216128461,86.9032934272947,129.32991027832,-42.4266168510256,2.02738484171331,-20.926770279673,3.94817519557874,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
53,3291768618.79,99.87545208498,0.634895422069823,3.18739216128475,87.8296822038693,129.326416015625,-41.4967338117557,2.02366069154093,-20.5057764798296,3.95051199601031,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
54,3291768619.01,99.8730569327681,0.638595355747608,3.19435061661142,88.6038322726775,129.326416015625,-40.7225837429475,2.03989746839756,-19.9630542092574,3.95031726264074,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
55,3291768619.224,99.8706617805562,0.635090155437613,3.21435617568177,89.4492430247878,129.340423583984,-39.8911805591966,2.04140596324559,-19.5410326399627,3.95070672937996,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
56,3291768619.44,99.8682666283442,0.634960333352248,3.19696003735931,90.191001890706,129.333419799805,-39.1424179090987,2.02994281103548,-19.2825224909326,3.95038217376391,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
57,3291768619.656,99.8658714761323,0.636063822703447,3.18652235436881,90.8679783281618,129.336929321289,-38.4689509931273,2.02683158984981,-18.979845777901,3.94940850691672,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
58,3291768619.877,99.8634763239204,0.635219977045365,3.19348080969548,91.75549768498,129.336929321289,-37.5814316363091,2.02856280662958,-18.5261365896528,3.94992779590166,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
59,3291768620.096,99.8610811717085,0.638205888369406,3.19696003735917,82.5855444901041,129.347442626953,-46.761898136849,2.0403187207243,-22.9189183346065,3.95005761814803,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
60,3291768620.312,99.8586860194965,0.639439198954758,3.18826196820069,93.2357763404743,129.336929321289,-36.1011529808147,2.03869967900417,-17.7079308701558,3.94927868467044,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
61,3291768620.766,99.8562908672846,0.638400620990273,3.19956945810713,94.9298370656436,129.333419799805,-34.4035827341611,2.04260712895711,-16.8429759430667,3.94862957344492,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
62,3291768620.985,99.8538957150727,0.638011154200441,3.1752148644717,95.658639491599,129.340423583984,-33.6817840923854,2.02582250051598,-16.6262266727744,3.95038217376403,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
63,3291768621.208,99.8515005628608,0.640672509914539,3.20130907193908,96.4878547041342,129.347442626953,-32.859587922819,2.0509907181314,-16.0213245395652,3.95025235151754,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
64,3291768621.424,99.8491054106488,0.638335709493602,3.19435061661297,97.1065269971328,129.343933105469,-32.237406108336,2.03906806722696,-15.8098724738392,3.94992779590181,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
65,3291768621.642,99.8467102584369,0.640672507771749,3.20304868577117,97.7770252467754,129.343933105469,-31.5669078586933,2.05210523402803,-15.3826944813797,3.95077164050337,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
66,3291768621.857,99.844315106225,0.637491865112591,3.214356175681,98.6159578472646,129.32991027832,-30.7139524310557,2.04912591357105,-14.9888068017889,3.95044708488711,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
67,3291768622.074,99.8419199540131,0.639958486867219,3.20565810651942,87.3114229156729,129.336929321289,-42.0255064056162,2.0514881112618,-20.4853765298048,3.95031726264071,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
68,3291768622.291,99.8395248018011,0.637686597574202,3.20739772035151,99.9278022791538,129.343933105469,-29.416130826315,2.0453145393582,-14.3822039399111,3.95103128499617,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
69,3291768622.506,99.8371296495892,0.641516353600813,3.20913733418388,100.695474216225,129.333419799805,-28.6379455835801,2.05871408082988,-13.9105987811751,3.95044708488711,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
70,3291768622.725,99.8347344973773,0.641711085735137,3.20652791343564,101.330342153121,129.343933105469,-28.0135909523477,2.05766450877081,-13.614265509727,3.95187512959937,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
71,3291768623.192,99.8323393451654,0.641256707982875,3.1786940921354,102.852729574455,129.347442626953,-26.4947130524986,2.03835890920736,-12.9980608090267,3.95103128499623,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
72,3291768623.421,99.8299441929535,0.641451441297207,3.20913733418381,103.390423862548,129.347442626953,-25.9570187644056,2.05850576833288,-12.609641014233,3.94953832916288,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
73,3291768623.64,99.8275490407415,0.638919907257153,3.21609578951344,104.294138970027,129.343933105469,-25.0497941354413,2.05482762356605,-12.1907034186978,3.94999270702486,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
74,3291768623.855,99.8251538885296,0.64002339724077,3.20478829960341,104.880420103024,129.343933105469,-24.4635130024452,2.05113949494964,-11.9267914555201,3.94966815140913,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
75,3291768624.074,99.8227587363177,0.637426951433139,3.21957501717861,105.48289685235,129.340423583984,-23.8575267316349,2.05224388811046,-11.6250933282598,3.95031726264077,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
76,3291768624.299,99.8203635841058,0.642100551718908,3.21435617568093,106.205221133732,129.350936889648,-23.1457157559161,2.0639398738258,-11.2143362553543,3.94973306253224,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
77,3291768624.512,99.8179684318938,0.642360195835447,3.18391293362647,106.885436831335,129.32991027832,-22.444473446985,2.04521893556731,-10.9741177615096,3.95077164050322,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
78,3291768624.726,99.8155732796819,0.643074217379552,3.22218443792762,107.416652904471,129.343933105469,-21.927280200998,2.07210373567288,-10.5821343900418,3.95096637387291,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
79,3291768624.946,99.81317812747,0.642684751395374,3.22392405176035,108.161651062437,129.343933105469,-21.1822820430316,2.07196682772317,-10.2232727665376,3.94960324028602,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
80,3291768625.164,99.8107829752581,0.644632083355807,3.22305424484413,108.81595379905,129.336929321289,-20.5209755222386,2.07768417262265,-9.8768502896834,3.95096637387297,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
81,3291768625.622,99.8083878230461,0.641321618194655,3.22740327942594,110.124559290699,129.347442626953,-19.2228833362537,2.06980349372818,-9.28729871917887,3.95304352982004,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
82,3291768625.841,99.8059926708342,0.648526747640164,3.22653347250958,110.704362227046,129.340423583984,-18.6360613569387,2.09249325907876,-8.90615120315531,3.95070672937996,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
83,3291768626.06,99.8035975186223,0.644112794791623,3.22479385867671,111.407251826586,129.347442626953,-17.9401908003668,2.07713098493912,-8.63700504708067,3.95025235151754,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
84,3291768626.284,99.8012023664104,0.642295284766192,3.22566366559329,111.944946179729,129.336929321289,-17.3919831415601,2.0718285626522,-8.3945088194441,3.95012252927117,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
85,3291768626.505,99.7988072141985,0.64274966198098,3.23262212092489,112.63487930146,129.336929321289,-16.7020500198292,2.07776677553671,-8.03846236087535,3.94914886242431,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
86,3291768626.72,99.7964120619865,0.642165460965369,3.2334919278414,113.298899448919,129.343933105469,-16.0450336565494,2.07643683437007,-7.72719564157459,3.95090146274974,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
87,3291768626.935,99.7940169097746,0.647553081231936,3.2334919278414,113.891658903268,129.354446411133,-15.4627875078647,2.09385766101229,-7.38483221461629,3.95077164050319,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
88,3291768627.15,99.7916217575627,0.648981127343167,3.23697115550769,114.6496136232,129.340423583984,-14.6908099607848,2.1007331896787,-6.99318220560497,3.95064181825676,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
89,3291768627.373,99.7892266053508,0.645281193505184,3.23436173475839,115.184068879586,129.336929321289,-14.1528604417034,2.08707280043239,-6.78120113432135,3.95330317431391,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
90,3291768627.598,99.7868314531388,0.645735571471826,3.25958613534421,115.776828350983,129.343933105469,-13.5671047544853,2.10483071586814,-6.44569876912385,3.95103128499617,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
91,3291768628.066,99.7844363009269,0.647033793170296,3.2465390315973,117.169651174025,129.336929321289,-12.1672781472638,2.10062046428982,-5.79223060714937,3.94986288477879,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
92,3291768628.302,99.782041148715,0.646514504512522,3.24392961084085,117.772128032372,129.340423583984,-11.5682955516126,2.09724754502627,-5.51594187297889,3.95018744039434,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
93,3291768628.526,99.7796459965031,0.64417770399087,3.24566922467435,118.445865601381,129.350936889648,-10.9050712882672,2.09078774906455,-5.21577156416107,3.95070672937996,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
94,3291768628.736,99.7772508442912,0.650019702596532,3.24392961084085,119.015951242156,129.343933105469,-10.3279818633131,2.10861816088285,-4.89798582546066,3.95044708488797,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
95,3291768628.956,99.7748556920792,0.646968882209547,3.25175787309179,117.299216208613,129.350936889648,-12.051720681035,2.10378615637029,-5.72858636061571,3.95077164050319,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
96,3291768629.172,99.7724605398673,0.646709236908721,3.24740883850786,120.182035523604,129.350936889648,-9.16890136604492,2.10012929188205,-4.36587471137461,3.95317335206689,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
97,3291768629.395,99.7700653876554,0.648072370431202,3.94499399408452,120.826621011013,129.354446411133,-8.52782540011937,2.55664160908321,-3.33555761973904,3.95064181825673,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
98,3291768629.621,99.7676702354435,0.646449593443724,3.24914845234136,121.503597735873,129.361404418945,-7.85780668307189,2.10041069605437,-3.74108106468549,3.94999270702486,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
99,3291768629.84,99.7652750832315,0.639763747302134,3.25175787309179,122.07692252797,129.361404418945,-7.28448189097524,2.08035680220842,-3.50155410035545,3.95103128499623,3.80909836433102,3.19396070753843,0.00778375047823363,10.1562503168,11.9374991872,0.04687500288,1
100,3291768630.059,99.7628799310196,0.649695147199688,3.25436729384243,122.708551542608,129.343933105469,-6.63538156286074,2.11434663801481,-3.13826571459957,3.95038217376528,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
101,3291768630.52,99.7604847788077,0.648916213564655,3.27437285293482,124.000961700524,129.35791015625,-5.3569484557259,2.12479363352536,-2.5211617595248,3.95129092948924,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
102,3291768630.816,99.7580896265958,0.649240769286468,3.25784652151,124.80426426899,129.35791015625,-4.55364588726017,2.1151267818424,-2.15289500674455,3.9446050839364,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
103,3291768631.028,99.7556944743838,0.65086354664962,3.44572481617271,125.400262955798,129.350936889648,-3.95067393385061,2.24269667463278,-1.7615730109813,3.95044708488711,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
104,3291768631.245,99.7532993221719,0.648851302171144,3.26132574917842,125.967109538584,129.36491394043,-3.39780440184552,2.1161154591587,-1.60568006208715,3.95038217376394,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
105,3291768631.463,99.75090416996,0.650214434956838,3.26045594226086,126.501564893101,129.35791015625,-2.85634526314939,2.11999551819881,-1.34733551964119,3.9514856628591,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
106,3291768631.683,99.7485090177481,0.644632079550933,3.26393516992892,127.048976745995,129.35791015625,-2.30893341025509,2.10403731611071,-1.09738234801041,3.95005761814803,3.80257961393051,3.13417301566361,0.00772093797437443,10.078125312,25.4687509504,0.04687500288,2
